order_id,order_datetime,city,dark_store_id,category,order_value_inr,promised_delivery_min,actual_delivery_min,delivery_partner_id,customer_rating
ORD101622,2026-05-21 14:20:00,Chennai,CHN-DS-01,Frozen Food,278.83,15,23.4,DP231,5.0
ORD102092,2026-05-25 19:19:00,Gurugram,GGN-DS-02,Household Essentials,279.42,10,12.9,DP180,5.0
ORD102647,2026-05-13 08:51:00,MUMBAI,MUM-DS-02,Beverages,71.75,10,15.2,DP120,5.0
ORD100068,2026-06-10 15:49:00,Bengaluru,BLR-DS-01,Baby Care,157.43,15,19.4,DP161,5.0
ORD103265,2026-05-20 19:37:00,Hyderabad,HYD-DS-02,Beverages,290.22,15,26.4,DP184,2.0
ORD102257,2026-05-07 21:32:00,Pune,PUN-DS-01,Bakery,398.85,20,25.2,DP234,3.0
ORD104711,2026-05-23 18:38:00,Hyderabad,HYD-DS-02,Beverages,350.37,15,19.3,DP185,2.0
ORD103260,2026-05-23 23:28:00,Hyderabad,HYD-DS-01,Meat & Seafood,128.78,10,12.5,DP195,3.0
ORD102432,2026-06-12 13:38:00,Pune,PUN-DS-01,Bakery,296.24,15,23.6,DP212,5.0
ORD103902,2026-05-22 14:28:00,DELHI,DEL-DS-01,Beverages,285.84,15,12.9,DP234,5.0
ORD104186,2026-05-12 17:08:00,Mumbai,MUM-DS-03,Baby Care,218.35,15,15.8,DP202,5.0
ORD101296,2026-05-22 08:10:00,Hyderabad,HYD-DS-02,Beverages,117.14,15,18.1,DP168,4.0
ORD105601,2026-05-15 16:52:00,Mumbai,MUM-DS-01,Frozen Food,218.81,15,19.0,DP170,5.0
ORD100979,2026-06-08 17:29:00,Pune,PUN-DS-01,Fruits & Vegetables,219.3,10,10.2,DP147,5.0
ORD100222,2026-05-24 20:56:00,Bengaluru,BLR-DS-01,Bakery,305.31,15,14.7,DP198,5.0
ORD103697,2026-05-31 10:49:00,Chennai,CHN-DS-01,Fruits & Vegetables,385.61,15,15.6,DP135,
ORD101177,2026-05-12 13:45:00,Chennai,CHN-DS-01,Fruits & Vegetables,141.53,20,30.0,DP155,
ORD100893,2026-05-22 10:46:00,NOIDA,NOI-DS-02,Frozen Food,671.78,10,7.5,DP135,5.0
ORD102806,2026-06-10 23:06:00,Noida,NOI-DS-01,Personal Care,98.19,15,19.0,DP119,5.0
ORD100077,2026-05-18 20:16:00,Pune,PUN-DS-01,Dairy & Breakfast,425.33,15,18.2,DP104,5.0
ORD101424,2026-05-17 12:12:00,Hyderabad,HYD-DS-01,Personal Care,379.54,15,17.0,DP126,5.0
ORD105714,2026-06-09 22:41:00,Delhi,DEL-DS-03,Household Essentials,166.68,15,11.7,DP208,5.0
ORD100600,2026-06-12 16:05:00,Hyderabad,HYD-DS-01,Beverages,486.43,15,15.7,DP220,3.0
ORD100703,2026-06-03 08:20:00,Delhi,DEL-DS-02,Baby Care,142.93,20,31.8,DP138,5.0
ORD102857,2026-06-14 16:26:00,Gurugram,GGN-DS-02,Household Essentials,161.32,15,14.9,DP183,5.0
ORD103734,2026-05-02 09:34:00,Gurugram,GGN-DS-01,Dairy & Breakfast,249.05,15,12.5,DP249,4.0
ORD102375,2026-05-12 12:57:00,Gurugram,GGN-DS-02,Household Essentials,245.06,15,17.3,DP218,4.0
ORD103418,2026-05-11 14:46:00,Gurugram,GGN-DS-01,Meat & Seafood,92.7,15,14.1,DP185,5.0
ORD102582,2026-05-15 17:52:00,Hyderabad,HYD-DS-02,Personal Care,817.86,10,9.0,DP145,5.0
ORD105740,2026-05-15 18:10:00,Hyderabad,HYD-DS-02,Bakery,272.0,15,17.4,DP193,5.0
ORD102970,2026-06-06 07:18:00,Pune,PUN-DS-01,Bakery,454.41,10,11.0,DP108,4.0
ORD102139,2026-06-13 23:17:00,Noida,NOI-DS-02,Baby Care,38.28,15,20.5,DP235,4.0
ORD104335,2026-05-06 21:11:00,Bengaluru,BLR-DS-02,Frozen Food,557.51,15,25.2,DP237,5.0
ORD102852,2026-06-01 23:34:00,Pune,PUN-DS-01,Fruits & Vegetables,156.72,15,17.1,DP149,5.0
ORD102566,2026-05-27 13:55:00,Noida,NOI-DS-02,Bakery,59.13,15,25.2,DP133,5.0
ORD101855,2026-06-04 17:55:00, hyderabad ,HYD-DS-01,Fruits & Vegetables,185.24,20,10.5,DP113,5.0
ORD100493,2026-05-02 22:18:00,Pune,PUN-DS-01,Personal Care,363.12,15,21.8,DP203,5.0
ORD101455,2026-06-05 09:22:00,Bengaluru,BLR-DS-01,Bakery,168.67,15,15.9,DP138,5.0
ORD105766,2026-05-21 11:04:00,Hyderabad,HYD-DS-02,Frozen Food,53.76,15,12.1,DP208,4.0
ORD104362,2026-05-18 18:52:00,Mumbai,MUM-DS-01,Household Essentials,187.45,15,14.4,DP162,5.0
ORD101015,2026-06-03 23:05:00,Noida,NOI-DS-02,Personal Care,569.7,15,11.2,DP211,5.0
ORD100057,2026-05-21 19:44:00,Bengaluru,BLR-DS-02,Personal Care,281.32,20,27.7,DP132,3.0
ORD104013,2026-05-25 15:16:00,Delhi,DEL-DS-01,Baby Care,463.66,20,21.0,DP186,5.0
ORD101685,2026-06-11 19:51:00,Pune,PUN-DS-01,Fruits & Vegetables,643.26,15,21.8,DP181,5.0
ORD105910,2026-05-12 10:45:00,Mumbai,MUM-DS-01,Frozen Food,215.64,15,15.3,DP216,5.0
ORD104606,2026-05-01 10:00:00, bengaluru ,BLR-DS-01,Bakery,92.04,10,16.7,DP171,5.0
ORD103606,2026-05-15 17:18:00, chennai ,CHN-DS-01,Baby Care,86.62,20,16.2,DP152,5.0
ORD105919,2026-05-18 22:31:00,MUMBAI,MUM-DS-03,Meat & Seafood,101.27,15,13.3,DP206,3.0
ORD101017,2026-06-06 08:35:00,HYDERABAD,HYD-DS-02,Dairy & Breakfast,,10,13.0,DP231,
ORD105594,2026-06-13 18:20:00,Hyderabad,HYD-DS-02,Fruits & Vegetables,125.85,15,12.8,DP138,2.0
ORD100750,2026-05-06 08:06:00,Bengaluru,BLR-DS-02,Bakery,,15,16.4,,
ORD101504,2026-05-01 12:22:00,Chennai,CHN-DS-01,Baby Care,207.35,20,28.5,DP153,
ORD101214,2026-05-26 16:00:00,Bengaluru,BLR-DS-01,Snacks,582.51,15,19.1,DP100,5.0
ORD105024,2026-05-16 19:21:00,Bengaluru,BLR-DS-01,Beverages,163.99,15,20.9,DP250,4.0
ORD102820,2026-05-19 17:00:00,Delhi,DEL-DS-02,Meat & Seafood,64.69,15,16.9,DP231,5.0
ORD100877,2026-05-15 17:22:00,Mumbai,MUM-DS-03,Personal Care,218.78,20,21.8,DP208,
ORD103005,2026-06-03 07:30:00, noida ,NOI-DS-02,Snacks,181.28,15,13.0,DP114,4.0
ORD105060,2026-06-14 10:38:00,HYDERABAD,HYD-DS-01,Meat & Seafood,297.81,20,25.6,DP128,4.0
ORD101314,2026-05-31 13:34:00,Pune,PUN-DS-01,Snacks,202.71,10,15.0,DP132,5.0
ORD105265,2026-06-07 07:01:00, noida ,NOI-DS-01,Personal Care,261.28,10,7.8,DP194,5.0
ORD102159,2026-05-29 13:00:00,Delhi,DEL-DS-01,Meat & Seafood,265.81,15,21.7,DP104,4.0
ORD102457,2026-06-12 08:17:00,Hyderabad,HYD-DS-02,Fruits & Vegetables,307.52,20,16.5,DP190,3.0
ORD104322,2026-05-19 08:43:00,Hyderabad,HYD-DS-01,Household Essentials,212.15,15,8.0,DP165,5.0
ORD104974,2026-06-06 20:46:00,Chennai,CHN-DS-01,Personal Care,145.72,15,26.4,DP178,5.0
ORD105888,2026-06-11 11:01:00,Gurugram,GGN-DS-01,Beverages,460.8,15,17.0,DP244,4.0
ORD104164,2026-05-22 14:53:00,Pune,PUN-DS-01,Meat & Seafood,379.39,15,20.4,DP222,5.0
ORD102275,2026-06-03 21:49:00,Bengaluru,BLR-DS-01,Beverages,131.08,15,-1.0,DP176,4.0
ORD104545,2026-05-21 17:47:00,Mumbai,MUM-DS-03,Fruits & Vegetables,194.55,10,15.6,DP142,5.0
ORD101067,2026-05-08 10:23:00,Gurugram,GGN-DS-02,Meat & Seafood,,15,18.2,,
ORD101723,2026-05-05 20:16:00,Chennai,CHN-DS-01,Baby Care,127.44,10,10.5,DP236,5.0
ORD105603,2026-06-09 09:22:00,Noida,NOI-DS-01,Fruits & Vegetables,190.34,15,13.1,DP155,3.0
ORD101905,2026-05-09 18:13:00,Mumbai,MUM-DS-02,Bakery,143.43,15,21.2,DP206,3.0
ORD105248,2026-06-01 20:31:00,Mumbai,MUM-DS-02,Frozen Food,154.63,15,20.9,DP216,4.0
ORD102936,2026-05-23 18:37:00,Noida,NOI-DS-02,Baby Care,238.3,15,13.9,DP128,
ORD102308,2026-05-01 13:54:00,Gurugram,GGN-DS-02,Snacks,102.04,10,8.1,DP120,5.0
ORD103801,2026-06-12 19:12:00,Hyderabad,HYD-DS-01,Household Essentials,152.83,20,35.0,DP189,4.0
ORD103117,2026-05-21 14:29:00,DELHI,DEL-DS-03,Snacks,539.94,15,18.6,DP169,5.0
ORD104841,2026-05-21 22:02:00,Gurugram,GGN-DS-01,Beverages,161.59,15,18.7,DP217,4.0
ORD105726,2026-05-18 20:13:00,Chennai,CHN-DS-01,Bakery,231.02,15,27.2,DP233,3.0
ORD101467,2026-05-16 22:07:00,Delhi,DEL-DS-02,Fruits & Vegetables,102.98,10,9.0,DP245,5.0
ORD100534,2026-05-26 20:02:00,Delhi,DEL-DS-01,Baby Care,273.67,20,30.2,DP100,5.0
ORD104039,2026-05-16 14:45:00,Pune,PUN-DS-01,Snacks,174.38,20,20.1,DP215,4.0
ORD105353,2026-05-03 14:03:00,Noida,NOI-DS-01,Snacks,293.66,20,23.5,DP213,5.0
ORD102438,2026-06-06 07:20:00,Gurugram,GGN-DS-02,Beverages,183.58,10,15.9,DP181,4.0
ORD101962,2026-05-29 19:49:00,Bengaluru,BLR-DS-01,Beverages,55.18,15,23.9,DP136,4.0
ORD101772,2026-06-02 17:50:00,Hyderabad,HYD-DS-01,Baby Care,418.44,15,15.0,DP172,5.0
ORD104560,2026-06-12 11:55:00,GURUGRAM,GGN-DS-01,Beverages,68.54,20,23.9,DP156,4.0
ORD101157,2026-05-07 17:36:00,Mumbai,MUM-DS-02,Frozen Food,206.11,15,16.4,DP123,2.0
ORD104112,2026-05-21 07:42:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,169.85,15,6.7,DP175,4.0
ORD105223,2026-06-01 17:54:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,135.99,15,17.8,DP122,4.0
ORD102241,2026-05-16 11:43:00,Hyderabad,HYD-DS-02,Dairy & Breakfast,368.27,15,7.8,DP202,5.0
ORD103833,2026-06-09 20:11:00,Chennai,CHN-DS-01,Snacks,295.73,10,12.4,DP164,4.0
ORD102276,2026-06-12 23:08:00,Mumbai,MUM-DS-02,Bakery,210.06,10,11.1,DP154,5.0
ORD101669,2026-05-20 08:59:00,Chennai,CHN-DS-01,Beverages,197.65,20,22.4,DP127,5.0
ORD105110,2026-06-04 09:14:00,CHENNAI,CHN-DS-01,Frozen Food,119.9,15,11.2,DP145,5.0
ORD101472,2026-05-10 18:31:00,Mumbai,MUM-DS-03,Fruits & Vegetables,110.4,15,12.8,DP247,5.0
ORD102692,2026-05-25 09:20:00,Chennai,CHN-DS-01,Personal Care,285.85,15,14.9,DP111,3.0
ORD101224,2026-05-23 17:51:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,234.53,10,10.7,DP216,5.0
ORD103829,2026-06-09 07:47:00,Hyderabad,HYD-DS-01,Household Essentials,261.03,15,13.6,DP194,5.0
ORD102355,2026-06-14 10:18:00,Bengaluru,BLR-DS-01,Dairy & Breakfast,453.35,10,10.8,DP190,4.0
ORD103888,2026-06-09 19:17:00,Chennai,CHN-DS-01,Household Essentials,245.03,20,29.6,DP156,4.0
ORD102634,2026-05-01 23:03:00,Hyderabad,HYD-DS-02,Household Essentials,340.61,15,14.6,DP242,5.0
ORD101778,2026-06-11 13:49:00,Pune,PUN-DS-01,Meat & Seafood,195.11,15,20.3,DP247,
ORD100681,2026-05-05 23:09:00,Bengaluru,BLR-DS-01,Frozen Food,405.51,15,8.9,DP167,5.0
ORD105801,2026-06-07 10:15:00,Bengaluru,BLR-DS-01,Frozen Food,177.6,10,13.1,DP234,5.0
ORD101737,2026-05-15 11:17:00,Bengaluru,BLR-DS-01,Meat & Seafood,149.01,10,5.6,DP150,5.0
ORD101480,2026-06-12 07:03:00, hyderabad ,HYD-DS-02,Personal Care,140.06,15,17.6,DP189,3.0
ORD101604,2026-06-10 10:39:00,NOIDA,NOI-DS-01,Meat & Seafood,277.76,15,14.0,DP133,4.0
ORD101255,2026-05-02 22:17:00,Chennai,CHN-DS-01,Dairy & Breakfast,273.15,20,17.7,DP146,2.0
ORD100353,2026-06-11 19:48:00,DELHI,DEL-DS-03,Household Essentials,504.61,15,18.7,DP127,5.0
ORD102179,2026-06-12 14:08:00,Noida,NOI-DS-01,Fruits & Vegetables,526.89,15,17.3,DP163,5.0
ORD102577,2026-05-24 19:10:00,Pune,PUN-DS-01,Beverages,211.57,20,23.6,DP146,5.0
ORD104083,2026-05-26 20:51:00,Chennai,CHN-DS-01,Beverages,251.67,15,17.9,DP231,4.0
ORD101585,2026-06-01 07:23:00,Mumbai,MUM-DS-01,Beverages,463.88,15,18.8,DP246,5.0
ORD100881,2026-05-18 10:44:00,GURUGRAM,GGN-DS-01,Snacks,199.2,15,11.4,DP138,3.0
ORD101783,2026-05-04 21:28:00,Mumbai,MUM-DS-02,Bakery,153.13,15,23.7,DP152,4.0
ORD104542,2026-06-02 09:40:00,Pune,PUN-DS-01,Meat & Seafood,178.7,10,16.0,DP110,2.0
ORD103939,2026-06-03 17:20:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,159.7,15,23.3,DP139,3.0
ORD101072,2026-05-09 23:40:00,Chennai,CHN-DS-01,Frozen Food,407.98,15,16.9,DP214,5.0
ORD104123,2026-06-03 08:52:00,Gurugram,GGN-DS-02,Personal Care,244.04,10,10.8,DP232,4.0
ORD102808,2026-06-07 20:37:00,Gurugram,GGN-DS-02,Baby Care,101.19,15,28.4,DP238,4.0
ORD104833,2026-06-11 18:26:00,Pune,PUN-DS-01,Snacks,175.71,20,18.8,DP165,5.0
ORD100472,2026-05-01 23:50:00,Bengaluru,BLR-DS-02,Bakery,435.81,10,9.5,DP206,5.0
ORD105458,2026-05-27 08:09:00, chennai ,CHN-DS-01,Beverages,149.18,10,9.5,DP113,4.0
ORD104903,2026-05-27 16:35:00,DELHI,DEL-DS-01,Household Essentials,374.12,10,14.4,DP109,3.0
ORD101726,2026-05-24 20:42:00,Gurugram,GGN-DS-01,Household Essentials,232.62,15,24.5,DP162,5.0
ORD104071,2026-06-02 10:57:00,Mumbai,MUM-DS-01,Beverages,710.89,15,14.9,DP105,4.0
ORD103571,2026-06-02 17:04:00,Hyderabad,HYD-DS-02,Beverages,308.72,15,15.7,DP148,5.0
ORD102301,2026-05-18 15:01:00,Mumbai,MUM-DS-03,Frozen Food,211.98,15,14.3,DP213,5.0
ORD100243,2026-06-02 12:37:00,Bengaluru,BLR-DS-01,Meat & Seafood,140.39,15,18.9,DP143,5.0
ORD104948,2026-05-08 09:52:00,Noida,NOI-DS-01,Household Essentials,104.48,15,20.7,DP127,5.0
ORD103210,2026-05-30 08:12:00, mumbai ,MUM-DS-01,Personal Care,260.35,15,17.4,DP175,4.0
ORD104047,2026-05-13 16:12:00,Bengaluru,BLR-DS-02,Household Essentials,111.31,15,13.7,DP218,4.0
ORD104397,2026-06-11 14:57:00,Gurugram,GGN-DS-01,Snacks,585.77,15,8.4,DP177,
ORD104861,2026-05-20 08:09:00,Gurugram,GGN-DS-02,Fruits & Vegetables,46.53,20,22.5,DP229,5.0
ORD103862,2026-05-23 19:10:00,Gurugram,GGN-DS-02,Bakery,137.9,20,30.8,DP245,5.0
ORD102389,2026-05-14 22:45:00,Chennai,CHN-DS-01,Household Essentials,241.75,15,5.6,DP248,4.0
ORD101142,2026-06-05 09:08:00,Pune,PUN-DS-01,Dairy & Breakfast,434.56,15,14.1,DP213,5.0
ORD103778,2026-05-17 13:30:00,Mumbai,MUM-DS-01,Household Essentials,442.66,10,11.6,DP234,4.0
ORD104706,2026-05-22 08:15:00,Gurugram,GGN-DS-02,Fruits & Vegetables,254.43,20,-1.0,DP131,5.0
ORD100483,2026-06-13 07:15:00,Hyderabad,HYD-DS-01,Household Essentials,307.46,15,19.4,DP214,2.0
ORD102613,2026-06-03 10:33:00, gurugram ,GGN-DS-02,Meat & Seafood,173.85,15,20.3,DP101,3.0
ORD102622,2026-05-06 15:17:00,Delhi,DEL-DS-02,Frozen Food,307.82,15,13.1,DP154,5.0
ORD101204,2026-05-05 17:08:00, hyderabad ,HYD-DS-02,Frozen Food,109.7,15,17.8,DP139,5.0
ORD103707,2026-05-10 07:06:00,Bengaluru,BLR-DS-01,Beverages,701.09,20,24.0,DP240,5.0
ORD101239,2026-06-03 14:06:00,Pune,PUN-DS-01,Bakery,148.93,10,12.8,DP237,3.0
ORD103823,2026-05-02 09:04:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,108.28,15,13.1,DP178,5.0
ORD102496,2026-05-21 09:24:00,Hyderabad,HYD-DS-01,Fruits & Vegetables,,10,5.2,,
ORD104787,2026-05-19 19:49:00,Mumbai,MUM-DS-01,Household Essentials,124.68,15,27.6,DP157,5.0
ORD101009,2026-05-26 15:11:00,Hyderabad,HYD-DS-01,Beverages,608.79,15,15.0,DP122,4.0
ORD105784,2026-05-14 14:05:00,Noida,NOI-DS-01,Snacks,87.39,15,17.8,DP199,5.0
ORD102985,2026-05-27 10:51:00, delhi ,DEL-DS-01,Baby Care,219.43,15,18.0,DP228,4.0
ORD104630,2026-06-14 20:46:00,Gurugram,GGN-DS-01,Household Essentials,253.48,20,29.1,DP189,4.0
ORD103470,2026-05-19 22:46:00,Noida,NOI-DS-02,Dairy & Breakfast,110.41,15,14.4,DP249,3.0
ORD103120,2026-05-20 11:12:00,Gurugram,GGN-DS-02,Dairy & Breakfast,,15,19.0,,
ORD101916,2026-06-09 17:37:00,GURUGRAM,GGN-DS-02,Frozen Food,93.58,15,12.7,DP186,5.0
ORD104156,2026-05-04 08:17:00,Gurugram,GGN-DS-02,Meat & Seafood,154.27,10,12.5,DP143,5.0
ORD103156,2026-06-13 14:20:00, mumbai ,MUM-DS-01,Personal Care,231.26,20,22.7,DP104,5.0
ORD100570,2026-05-05 18:59:00,Delhi,DEL-DS-03,Baby Care,445.03,10,4.8,DP174,3.0
ORD103235,2026-05-24 15:18:00,Chennai,CHN-DS-01,Frozen Food,170.86,10,13.6,DP236,4.0
ORD101751,2026-06-13 16:06:00,Gurugram,GGN-DS-02,Frozen Food,59.72,15,19.0,DP237,5.0
ORD104404,2026-06-04 23:45:00,Delhi,DEL-DS-03,Dairy & Breakfast,137.38,20,37.9,DP197,4.0
ORD102943,2026-05-28 16:02:00,Noida,NOI-DS-01,Fruits & Vegetables,311.09,15,13.1,DP246,5.0
ORD100874,2026-06-13 18:56:00,Delhi,DEL-DS-03,Fruits & Vegetables,284.15,10,8.6,DP198,
ORD105927,2026-05-21 08:16:00,Chennai,CHN-DS-01,Personal Care,177.37,15,11.2,DP123,5.0
ORD102672,2026-05-11 08:12:00,Gurugram,GGN-DS-02,Dairy & Breakfast,270.74,15,11.6,DP196,5.0
ORD101691,2026-05-04 18:16:00,Chennai,CHN-DS-01,Bakery,339.43,15,18.3,DP175,4.0
ORD100354,2026-05-17 14:32:00,Delhi,DEL-DS-01,Baby Care,106.33,20,20.1,DP248,5.0
ORD103675,2026-06-14 21:44:00, pune ,PUN-DS-01,Fruits & Vegetables,70.99,15,18.8,DP134,3.0
ORD103569,2026-06-03 23:36:00,Delhi,DEL-DS-01,Fruits & Vegetables,142.71,15,10.5,DP165,5.0
ORD102690,2026-06-11 17:09:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,143.05,10,9.0,DP156,5.0
ORD101256,2026-06-11 20:19:00,Hyderabad,HYD-DS-02,Meat & Seafood,269.27,15,17.2,DP125,5.0
ORD105926,2026-05-23 22:02:00, chennai ,CHN-DS-01,Baby Care,104.42,15,9.2,DP202,5.0
ORD104827,2026-05-01 14:36:00,Hyderabad,HYD-DS-02,Personal Care,153.21,15,21.2,DP195,3.0
ORD104199,2026-05-23 09:36:00,Chennai,CHN-DS-01,Snacks,560.73,15,17.4,DP215,5.0
ORD100530,2026-05-11 23:54:00,Delhi,DEL-DS-03,Frozen Food,332.26,15,20.2,DP142,5.0
ORD103565,2026-06-08 11:01:00,Bengaluru,BLR-DS-02,Baby Care,106.27,15,11.2,DP207,5.0
ORD104740,2026-05-02 15:29:00,Bengaluru,BLR-DS-02,Baby Care,236.62,15,15.6,DP142,2.0
ORD101269,2026-05-10 17:50:00,Noida,NOI-DS-02,Bakery,117.92,15,18.0,DP106,5.0
ORD105935,2026-06-11 21:25:00,Mumbai,MUM-DS-03,Bakery,520.36,10,22.3,DP112,5.0
ORD104744,2026-06-06 17:15:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,211.05,15,8.6,DP184,1.0
ORD104754,2026-05-05 11:58:00,Pune,PUN-DS-01,Bakery,83.09,15,18.9,DP208,4.0
ORD103718,2026-06-01 09:15:00,CHENNAI,CHN-DS-01,Frozen Food,33.63,15,14.1,DP129,2.0
ORD101175,2026-05-11 07:38:00, bengaluru ,BLR-DS-01,Dairy & Breakfast,296.99,15,16.0,DP175,5.0
ORD101089,2026-05-03 07:52:00,Hyderabad,HYD-DS-02,Frozen Food,298.85,20,18.4,DP174,4.0
ORD105158,2026-05-29 08:14:00,Hyderabad,HYD-DS-02,Frozen Food,206.31,20,16.3,DP164,
ORD103577,2026-06-03 20:07:00,Hyderabad,HYD-DS-02,Dairy & Breakfast,218.15,20,21.7,DP246,4.0
ORD101090,2026-05-04 22:17:00, noida ,NOI-DS-01,Meat & Seafood,372.76,15,20.6,DP197,3.0
ORD103228,2026-05-02 23:58:00,Bengaluru,BLR-DS-02,Baby Care,431.37,10,4.0,DP210,5.0
ORD101176,2026-05-11 09:42:00,Gurugram,GGN-DS-02,Fruits & Vegetables,100.25,15,15.4,DP139,5.0
ORD103411,2026-05-26 20:30:00,Noida,NOI-DS-01,Fruits & Vegetables,180.41,10,-1.0,DP180,5.0
ORD101263,2026-06-14 17:33:00,NOIDA,NOI-DS-02,Household Essentials,112.96,20,19.3,DP237,4.0
ORD100807,2026-05-30 23:57:00,Delhi,DEL-DS-02,Frozen Food,18.07,20,18.0,DP184,1.0
ORD100152,2026-05-22 14:08:00,DELHI,DEL-DS-01,Meat & Seafood,226.57,15,18.0,DP117,5.0
ORD100608,2026-05-19 20:16:00,Mumbai,MUM-DS-01,Beverages,399.64,10,10.8,DP101,2.0
ORD105845,2026-05-07 08:44:00,Hyderabad,HYD-DS-01,Beverages,349.2,15,21.7,DP163,5.0
ORD104207,2026-05-12 07:30:00,Pune,PUN-DS-01,Snacks,540.71,10,11.2,DP116,5.0
ORD104583,2026-05-13 17:09:00,Bengaluru,BLR-DS-01,Household Essentials,541.72,15,16.6,DP108,2.0
ORD104386,2026-05-23 12:44:00,Mumbai,MUM-DS-03,Household Essentials,109.63,15,24.0,DP193,5.0
ORD100621,2026-05-26 13:33:00,Pune,PUN-DS-01,Fruits & Vegetables,174.99,10,14.0,DP123,5.0
ORD102074,2026-05-25 18:23:00,Chennai,CHN-DS-01,Bakery,182.56,10,5.5,DP225,4.0
ORD103358,2026-05-21 21:43:00, delhi ,DEL-DS-03,Fruits & Vegetables,388.31,15,18.4,DP132,5.0
ORD105625,2026-06-08 19:58:00,Noida,NOI-DS-01,Fruits & Vegetables,168.71,20,31.7,DP225,2.0
ORD101052,2026-05-23 07:52:00,Bengaluru,BLR-DS-02,Personal Care,251.66,20,19.9,DP137,1.0
ORD100491,2026-05-31 09:21:00,Bengaluru,BLR-DS-01,Personal Care,,15,13.8,,
ORD102828,2026-06-11 13:01:00,Gurugram,GGN-DS-02,Household Essentials,120.03,15,21.3,DP174,5.0
ORD100804,2026-06-07 22:44:00,Pune,PUN-DS-01,Dairy & Breakfast,40.34,15,12.7,DP234,5.0
ORD100706,2026-05-31 08:35:00,Pune,PUN-DS-01,Bakery,259.1,15,14.1,DP121,4.0
ORD100036,2026-06-08 08:39:00,Mumbai,MUM-DS-03,Dairy & Breakfast,400.17,15,-1.0,DP249,4.0
ORD102197,2026-05-25 22:39:00,Pune,PUN-DS-01,Beverages,170.33,15,12.7,DP183,5.0
ORD105765,2026-06-10 17:39:00,Pune,PUN-DS-01,Snacks,121.42,15,18.4,DP171,5.0
ORD100209,2026-05-19 22:44:00,Noida,NOI-DS-01,Snacks,150.3,15,11.9,DP214,2.0
ORD104697,2026-05-10 18:13:00,Delhi,DEL-DS-01,Dairy & Breakfast,34.49,20,18.9,DP183,5.0
ORD105828,2026-05-18 17:27:00,Hyderabad,HYD-DS-02,Household Essentials,337.71,15,14.0,DP237,4.0
ORD100677,2026-05-23 11:44:00,Delhi,DEL-DS-01,Baby Care,341.12,10,13.2,DP132,4.0
ORD101110,2026-05-05 10:01:00,Pune,PUN-DS-01,Frozen Food,430.26,15,16.4,DP106,4.0
ORD102511,2026-05-31 18:45:00,NOIDA,NOI-DS-01,Fruits & Vegetables,193.67,20,15.4,DP115,5.0
ORD100683,2026-05-05 19:12:00, mumbai ,MUM-DS-02,Baby Care,,15,20.9,,
ORD101906,2026-05-29 19:29:00,Chennai,CHN-DS-01,Household Essentials,491.74,15,17.2,DP183,5.0
ORD101165,2026-05-30 21:36:00,Pune,PUN-DS-01,Fruits & Vegetables,369.88,10,11.2,DP173,5.0
ORD104768,2026-05-03 16:55:00,Pune,PUN-DS-01,Fruits & Vegetables,223.91,15,12.6,DP222,5.0
ORD105251,2026-05-13 18:49:00,Pune,PUN-DS-01,Dairy & Breakfast,199.49,10,-1.0,DP112,4.0
ORD103407,2026-05-28 13:15:00,Delhi,DEL-DS-01,Dairy & Breakfast,149.07,15,25.0,DP167,5.0
ORD102591,2026-05-28 08:32:00,Delhi,DEL-DS-01,Meat & Seafood,137.0,15,16.3,DP116,5.0
ORD102859,2026-06-13 22:12:00,Pune,PUN-DS-01,Personal Care,162.31,15,14.5,DP197,5.0
ORD103937,2026-05-23 07:42:00,Gurugram,GGN-DS-02,Fruits & Vegetables,383.57,10,8.7,DP212,5.0
ORD102624,2026-05-09 07:08:00,Delhi,DEL-DS-03,Fruits & Vegetables,65.91,15,14.2,DP112,4.0
ORD103549,2026-06-06 20:20:00,Hyderabad,HYD-DS-01,Bakery,361.27,20,32.8,DP185,5.0
ORD100044,2026-05-18 08:00:00,Gurugram,GGN-DS-02,Household Essentials,249.12,15,18.1,DP167,5.0
ORD104172,2026-06-07 11:23:00,Hyderabad,HYD-DS-02,Household Essentials,487.77,15,18.3,DP114,5.0
ORD101956,2026-06-03 16:21:00,Gurugram,GGN-DS-01,Household Essentials,46.46,15,13.9,DP194,5.0
ORD105703,2026-05-07 19:25:00,Gurugram,GGN-DS-01,Personal Care,335.56,20,18.8,DP102,5.0
ORD100288,2026-05-27 22:48:00,Chennai,CHN-DS-01,Baby Care,,15,20.6,DP163,
ORD103891,2026-06-13 17:38:00,Pune,PUN-DS-01,Snacks,82.53,20,22.4,DP225,2.0
ORD102590,2026-06-14 10:00:00,Delhi,DEL-DS-01,Personal Care,274.33,15,16.6,DP132,5.0
ORD103966,2026-06-11 22:44:00,Chennai,CHN-DS-01,Dairy & Breakfast,260.0,15,13.5,DP147,4.0
ORD100984,2026-05-02 14:58:00,Mumbai,MUM-DS-01,Dairy & Breakfast,285.98,15,5.0,DP150,5.0
